time	NOn	NOff	Apo	hist	NOn_sh	NOff_sh	Apo_sh	hist_sh
2.979515	6	80	18	6	6	1	56	6
2.983071	6	80	18	6	6	1	56	6
2.984750	6	80	18	6	6	1	57	6
2.987819	8	79	17	8	6	1	56	6
3.005793	8	80	17	8	6	1	55	6
3.011336	8	80	18	8	6	1	55	6
3.013728	8	80	19	8	6	1	55	6
3.020695	8	80	20	8	6	1	55	6
3.022466	8	81	20	8	6	1	55	6
3.034068	8	82	20	8	6	1	55	6
3.035174	8	82	20	8	6	1	56	6
3.050157	8	82	20	8	6	1	57	6
3.053748	8	83	20	8	6	1	57	6
3.057073	8	83	19	8	6	1	57	6
3.074919	8	82	20	8	6	1	57	6
3.077727	8	83	20	8	6	1	57	6
3.082859	8	83	20	8	6	1	56	6
3.085071	9	82	20	9	6	1	56	6
3.091235	9	83	20	9	6	1	56	6
3.095224	9	84	20	9	6	1	56	6
3.101090	10	84	20	10	6	1	56	6
3.105781	10	85	20	10	6	1	56	6
3.106688	10	85	20	10	6	1	57	6
3.106986	10	86	20	10	6	1	57	6
3.113350	10	87	20	10	6	1	57	6
3.118100	10	87	20	10	6	1	58	6
3.129995	10	88	20	10	6	1	58	6
3.134577	10	89	20	10	6	1	58	6
3.134686	10	89	20	10	5	3	58	6
3.143570	9	90	21	10	4	4	58	6
3.155249	9	91	21	10	4	4	58	6
3.161377	10	90	21	11	4	4	59	6
3.165359	9	92	21	11	4	4	59	6
3.189652	9	92	20	11	4	4	59	6
3.207356	9	92	20	11	4	4	59	6
3.217106	9	92	20	11	4	5	59	7
3.221867	9	93	20	11	4	5	59	7
3.242085	9	94	20	11	4	5	59	7
3.242361	9	94	20	11	4	5	60	7
3.258049	9	94	20	11	4	5	61	7
3.261802	9	94	20	11	4	5	62	7
3.264621	9	95	20	11	4	5	62	7
3.266288	9	95	20	11	4	5	63	7
3.270036	9	95	21	11	4	5	63	7
3.293010	9	96	21	11	4	5	63	7
3.298014	9	96	21	11	4	5	64	7
3.313939	9	96	21	11	4	5	65	7
3.318226	9	97	21	11	4	5	65	7
3.323937	9	98	21	11	4	5	65	7
3.328040	9	98	21	11	4	5	66	7
3.344656	9	98	21	11	4	5	65	7
3.350550	9	98	21	11	4	5	64	7
3.354246	9	98	21	11	4	5	64	7
3.355434	9	99	21	11	4	5	63	7
3.356846	9	99	21	11	4	4	64	7
3.357107	9	100	21	11	4	4	64	7
3.363895	9	101	21	11	4	4	64	7
3.376040	9	101	21	11	4	4	65	7
3.389565	9	102	21	11	4	4	65	7
3.414760	10	102	21	12	4	4	65	7
3.422757	10	102	21	12	4	4	66	7
3.432015	9	103	21	12	4	4	67	7
3.435884	9	103	21	12	4	4	68	7
3.437117	9	103	21	12	4	4	69	7
3.451403	9	104	21	12	4	4	69	7
3.451674	9	104	21	12	4	4	70	7
3.451884	9	105	21	13	4	4	70	7
3.452345	9	106	21	13	4	4	70	7
3.484565	9	106	21	13	4	4	69	7
3.489777	9	105	21	13	4	4	70	7
3.494767	9	105	21	13	4	4	71	8
3.501457	9	105	22	13	4	4	71	8
3.502696	9	105	23	13	4	4	71	8
3.504437	9	105	23	13	4	4	72	8
3.505845	9	105	23	13	4	4	73	8
3.510023	9	106	23	13	4	4	73	8
3.517376	9	107	23	13	4	4	73	8
3.520397	10	106	22	14	4	4	73	8
3.523144	10	106	22	14	4	4	72	8
3.526025	9	107	22	13	4	4	72	8
3.533890	9	107	22	13	4	4	71	8
3.535944	8	107	23	13	4	4	71	8
3.536343	8	106	23	13	4	4	72	8
3.549995	8	106	23	13	4	4	71	8
3.555871	8	106	23	13	4	4	71	8
3.555947	8	107	23	13	4	4	71	8
3.574748	8	108	23	13	4	4	71	8
3.575140	8	109	23	13	4	4	71	8
3.584032	8	110	23	13	4	4	71	8
3.584382	8	110	23	13	4	4	72	8
3.596101	8	110	23	13	4	4	73	8
3.607886	8	111	23	13	4	4	73	8
3.608917	8	111	23	13	4	4	74	8
3.609086	8	112	23	13	2	6	74	8
3.613661	8	113	23	13	2	6	74	8
3.614668	8	113	23	13	2	5	75	8
3.616428	9	112	22	14	2	5	75	8
3.617440	8	112	22	13	2	5	76	8
3.624595	8	112	22	13	2	5	77	8
3.630660	8	112	22	13	2	5	78	8
3.637014	8	112	23	13	2	5	78	8
3.638796	8	113	23	13	2	5	78	8
3.641569	8	114	23	13	2	5	78	8
3.643215	8	115	23	13	2	5	78	8
3.646126	8	116	23	13	2	5	78	8
3.670928	8	117	23	13	2	5	78	8
3.677945	8	117	23	13	2	5	79	8
3.680192	7	119	23	13	2	5	79	8
3.684474	7	119	24	13	2	5	79	8
3.688300	7	120	24	13	2	5	79	8
3.697290	7	120	24	13	2	5	80	8
3.700489	7	121	24	13	2	5	80	8
3.707295	7	121	24	13	2	5	81	8
3.710497	7	122	24	13	2	5	81	8
3.713875	7	123	24	13	2	5	81	8
3.715435	7	124	24	14	2	5	81	8
3.715700	7	125	24	14	2	5	81	8
3.716112	7	125	24	14	2	6	81	8
3.719970	7	125	24	14	2	6	80	8
3.721176	7	126	24	14	2	5	80	8
3.722082	8	125	24	15	2	5	81	8
3.729611	8	125	24	15	2	6	81	8
3.729647	8	126	24	15	2	6	81	8
3.740068	8	127	24	15	2	6	81	8
3.746140	8	128	24	15	2	6	81	8
3.755260	8	128	24	15	2	6	80	7
3.755757	8	128	24	15	2	6	80	7
3.758523	8	128	24	15	2	6	81	8
3.761904	8	128	24	15	2	6	80	8
3.764176	8	128	23	15	2	6	80	8
3.765923	8	128	23	15	2	6	80	8
3.776661	8	128	23	15	2	6	79	8
3.782546	8	128	23	15	2	6	78	8
3.801493	8	128	23	15	2	6	77	8
3.806798	7	129	23	15	2	6	76	8
3.824319	7	129	23	15	2	5	77	8
3.828943	7	128	23	15	2	5	78	8
3.831006	7	127	23	15	2	5	79	8
3.861187	7	127	23	15	2	5	79	8
3.861654	7	127	24	15	2	5	78	7
3.861769	7	127	24	15	1	6	79	7
3.866893	7	128	24	15	1	6	79	7
3.871988	7	129	24	15	1	6	79	7
3.874904	7	129	25	15	1	6	79	7
3.875872	7	130	25	15	1	6	79	7
3.877359	7	131	25	15	1	6	79	7
3.884886	6	133	25	15	1	6	79	7
3.888980	6	134	25	15	1	6	79	7
3.894227	6	134	26	15	1	6	79	7
3.898968	6	134	26	15	1	6	80	7
3.901761	6	135	26	15	1	6	80	7
3.904817	6	135	26	15	1	6	81	7
3.912645	6	135	27	15	1	6	81	7
3.923141	6	136	27	15	1	6	81	7
3.930523	6	136	27	15	1	6	80	7
3.935484	6	136	27	15	1	6	80	7
3.937294	6	137	27	15	1	6	80	7
3.940837	6	138	27	15	1	6	80	7
3.946016	6	139	27	15	1	6	80	7
3.949454	6	139	27	15	1	6	79	7
3.950519	6	139	27	15	1	6	79	7
3.952723	6	139	27	15	1	6	80	7
3.953764	6	139	27	15	1	6	81	7
3.954910	6	139	27	15	1	6	82	7
3.963823	6	139	27	15	1	6	81	7
3.966069	6	140	27	15	1	6	80	7
3.967351	6	141	27	15	1	6	80	7
3.968967	6	142	27	15	1	6	80	7
3.970219	6	143	27	15	1	6	80	7
3.975395	6	144	27	15	1	6	80	7
3.976062	6	145	27	15	1	6	80	7
3.977450	6	146	27	15	1	6	80	7
3.993555	6	147	27	15	1	6	80	7
3.996127	6	147	27	15	1	6	81	8
4.004206	6	147	27	15	1	6	82	8
4.009268	6	148	27	15	1	6	82	8
4.018210	5	149	27	15	1	6	83	8
4.022751	5	149	28	15	1	6	83	8
4.027699	5	149	29	15	1	6	83	8
4.037299	5	150	29	15	1	6	83	8
4.038828	5	151	29	15	1	6	83	8
4.040497	5	152	29	15	1	6	83	8
4.040595	5	153	29	15	1	6	83	8
4.045184	5	153	29	15	1	6	84	8
4.048032	5	154	29	15	1	6	84	8
4.048103	5	155	29	15	1	6	84	8
4.050244	5	156	29	15	1	6	84	8
4.054073	5	156	29	15	1	6	85	8
4.058312	5	156	28	15	1	6	85	8
4.069957	5	156	28	15	1	6	84	8
4.073433	5	155	28	15	1	6	85	8
4.074357	5	155	28	15	1	6	84	8
4.079591	5	156	28	15	1	6	83	8
4.081653	5	157	28	15	1	6	82	8
4.099995	5	158	28	15	1	6	82	8
4.100088	5	159	28	16	1	6	82	8
4.101408	5	159	29	16	1	6	82	8
4.106440	5	159	29	16	1	6	83	8
4.108301	5	159	29	16	1	7	83	9
4.118427	5	159	29	16	1	7	82	9
4.119309	5	159	29	16	1	7	82	9
4.121645	5	160	29	16	1	7	82	9
4.122224	5	160	30	16	1	7	82	9
4.127210	5	160	30	16	1	7	83	9
4.127367	5	161	30	16	1	7	83	9
4.127577	5	162	30	16	1	7	83	9
4.137428	5	163	30	16	1	7	83	9
4.141326	5	164	30	16	1	7	83	9
4.145797	5	164	30	16	1	6	84	9
4.155749	5	165	30	16	1	6	84	9
4.157852	5	166	30	17	1	6	84	9
4.159565	5	167	30	17	1	6	84	9
4.163413	5	168	30	17	1	6	84	9
4.174011	5	169	30	17	1	6	84	9
4.176076	5	169	30	17	1	6	85	9
4.176373	5	169	30	17	1	6	86	9
4.180713	5	169	30	17	1	6	87	10
4.181512	5	169	31	17	1	6	87	10
4.196886	5	170	31	17	1	6	87	10
4.196965	5	170	31	17	1	6	86	10
4.201818	5	170	31	17	1	6	86	10
4.203962	5	170	31	17	1	6	85	10
4.204078	5	169	31	17	1	6	86	10
4.206367	5	170	31	17	1	6	86	10
4.214820	5	171	31	17	1	6	86	10
4.226852	5	172	31	17	1	6	86	10
4.228833	4	173	31	17	1	6	85	10
4.229375	4	172	31	17	1	6	86	10
4.230027	4	173	31	17	0	7	86	10
4.240932	4	173	31	17	0	7	85	9
4.245433	4	173	31	17	0	7	85	9
4.246220	4	173	32	17	0	7	85	9
4.248461	4	174	32	17	0	7	85	9
4.250063	4	175	32	17	0	7	85	9
4.255181	4	176	32	17	0	7	85	9
4.268761	5	175	33	18	0	7	85	9
4.269000	5	176	33	19	0	7	85	9
4.269764	5	177	33	19	0	7	85	9
4.274955	5	177	33	19	0	7	86	9
4.279502	5	177	33	19	0	7	85	9
4.282360	5	177	33	19	0	7	84	9
4.283370	5	176	33	19	0	7	85	9
4.283520	5	177	33	19	0	7	84	9
4.283874	5	177	33	19	0	7	85	9
4.288629	5	177	34	19	0	7	85	9
4.298382	6	176	35	20	0	7	85	9
4.299174	6	176	35	20	0	7	84	9
4.301116	6	176	34	20	0	7	85	9
4.304915	6	177	34	20	0	7	85	9
4.306205	6	178	34	20	0	7	85	9
4.307583	6	178	34	20	0	7	84	9
4.310977	6	177	34	20	0	7	85	9
4.316074	6	178	34	20	0	7	85	9
4.316220	6	178	34	20	0	7	86	9
4.319147	6	178	34	20	0	7	85	9
4.323666	6	179	34	20	0	7	84	9
4.329837	6	180	34	20	0	7	84	9
4.333796	6	181	34	20	0	7	84	9
4.336531	6	182	34	20	0	7	84	9
4.336839	6	182	34	20	0	7	85	9
4.339067	6	183	34	20	0	7	85	9
4.340609	6	184	34	20	0	7	85	9
4.346148	6	185	34	20	0	7	85	9
4.352432	6	185	34	20	0	7	86	9
4.354566	6	186	34	20	0	7	86	9
4.356438	7	186	34	21	0	7	86	9
4.360613	8	186	34	22	0	7	86	9
4.360717	8	187	34	22	0	7	86	9
4.363773	8	187	34	22	0	7	87	9
4.364991	8	188	34	22	0	7	87	9
4.366452	8	188	34	22	0	7	88	9
4.373225	8	189	34	22	0	7	88	9
4.373401	8	190	34	22	0	7	88	9
4.374579	8	191	34	22	0	7	88	9
4.375398	8	192	34	22	0	7	88	9
4.376098	8	193	34	22	0	7	88	9
4.376877	8	194	34	22	0	7	88	9
4.384136	8	194	34	22	0	7	87	9
4.384332	8	193	34	22	0	7	88	9
4.387556	8	193	34	22	0	7	87	9
4.394554	8	194	34	22	0	7	86	9
4.401015	8	194	34	22	0	7	85	9
4.404170	8	194	34	22	0	7	85	9
4.417143	8	194	34	22	0	7	86	9
4.422703	8	195	34	22	0	7	86	9
4.427279	8	195	35	22	0	7	86	9
4.442365	8	196	35	22	0	7	86	9
4.448118	8	196	35	22	0	7	87	9
4.450310	8	197	35	22	0	7	87	9
4.455587	8	198	35	22	0	7	87	9
4.458699	8	199	35	22	0	7	87	9
4.460713	8	199	35	22	0	7	86	9
4.461995	8	198	35	22	0	8	86	10
4.462521	8	198	35	22	0	8	87	10
4.464733	8	198	36	22	0	8	87	10
4.467859	8	198	36	22	0	8	88	10
4.468447	8	198	36	22	0	8	89	10
4.476236	8	198	37	22	0	8	89	10
4.479430	8	199	37	22	0	8	89	10
4.485135	8	199	38	22	0	8	89	10
4.485571	8	200	38	22	0	8	89	10
4.490477	9	200	38	23	0	8	89	10
4.491587	9	201	38	23	0	8	89	10
4.494004	9	201	37	23	0	8	89	10
4.502280	9	200	37	23	0	8	90	10
4.502402	9	200	37	23	0	8	91	10
4.502748	9	200	37	23	0	8	92	10
4.503141	9	201	37	23	0	8	92	10
4.503285	9	201	37	23	0	8	93	10
4.503867	9	202	37	23	0	8	93	10
4.505368	9	202	37	23	0	8	92	10
4.514145	10	201	37	24	0	8	92	10
4.517839	10	201	37	24	0	7	93	10
4.517956	10	202	37	24	0	7	93	10
4.522314	10	203	37	24	0	7	93	10
4.528483	10	204	37	24	0	7	93	10
4.528755	10	205	37	24	0	7	93	10
4.529119	10	206	37	24	0	7	93	10
4.533862	10	207	37	24	0	7	93	10
4.534095	10	208	37	24	0	7	93	10
4.534156	10	208	37	24	0	7	94	10
4.535425	10	208	37	24	0	7	95	10
4.535483	10	209	37	24	0	7	95	10
4.538885	10	210	37	24	0	7	95	10
4.538997	10	211	37	24	0	7	95	10
4.542197	11	211	37	25	0	7	95	10
4.546095	11	212	37	25	0	7	95	10
4.546140	11	212	38	25	0	7	95	10
4.549739	11	211	39	25	0	7	95	10
4.555031	11	212	39	26	0	7	95	10
4.562766	11	212	38	26	0	7	95	10
4.564134	11	212	38	26	0	7	95	10
4.569908	11	213	38	26	0	7	95	10
4.571222	12	213	38	27	0	7	95	10
4.571749	12	213	38	27	0	7	94	10
4.572901	11	213	38	26	0	7	95	10
4.574383	11	213	39	26	0	7	95	10
4.575413	11	214	39	26	0	7	95	10
4.579435	12	214	38	27	0	7	96	10
4.583618	12	215	38	28	0	7	96	10
4.585496	12	215	38	28	0	7	95	10
4.599768	12	215	38	27	0	7	95	10
4.600555	12	216	38	27	0	7	95	10
4.602795	12	217	38	27	0	7	95	10
4.604904	12	218	38	27	0	7	95	10
4.612880	12	219	38	27	0	7	95	10
4.614241	12	220	38	27	0	7	95	10
4.614841	12	221	38	27	0	7	95	10
4.618120	12	222	38	27	0	7	95	10
4.620963	12	222	39	27	0	7	95	10
4.625018	12	222	40	27	0	7	95	10
4.625692	12	223	40	27	0	7	95	10
4.629755	12	224	40	27	0	7	95	10
4.647918	12	225	40	27	0	7	95	10
4.649256	12	226	40	27	0	7	95	10
4.652527	11	228	40	28	0	7	95	10
4.652668	12	228	40	29	0	7	95	10
4.659667	12	228	41	29	0	7	95	10
4.662752	12	229	41	29	0	7	95	10
4.668751	12	230	41	29	0	7	95	10
4.674914	12	230	41	29	0	7	94	10
4.675402	12	230	41	29	0	7	94	10
4.677423	12	231	41	29	0	7	94	10
4.678720	12	232	41	29	0	7	94	10
4.696346	12	233	41	29	0	7	94	10
4.706330	12	234	41	29	0	7	94	10
4.722743	12	235	41	29	0	7	94	10
4.724282	12	236	41	29	0	7	94	10
4.724429	10	238	41	29	0	7	95	10
4.728799	10	238	41	29	0	7	96	10
4.730047	10	238	40	29	0	7	96	10
4.734422	10	239	40	29	0	7	95	10
4.734600	10	239	41	29	0	7	95	10
4.748221	10	239	41	29	0	7	96	10
4.754145	10	239	42	29	0	7	96	10
4.766046	10	240	42	30	0	7	96	10
4.774430	10	240	42	30	0	7	95	10
4.781131	10	240	42	29	0	7	95	10
4.789697	10	241	42	29	0	7	95	10
4.791152	10	242	42	29	0	7	95	10
4.791732	10	242	43	29	0	7	95	10
4.792680	10	242	43	29	0	7	96	10
4.794609	10	243	43	29	0	7	96	10
4.795813	10	244	43	29	0	7	96	10
4.796292	10	244	43	29	0	7	95	10
4.796336	10	244	43	29	0	7	94	10
4.798787	10	244	43	29	0	7	94	10
4.800806	10	243	43	29	0	7	95	10
4.808328	10	244	43	30	0	7	95	10
4.809916	10	244	43	30	0	7	94	10
4.813700	10	244	43	29	0	7	94	10
4.829912	10	244	43	29	0	7	95	10
4.833313	10	245	43	29	0	7	95	10
4.834166	10	246	43	29	0	7	95	10
4.835533	10	246	44	29	0	7	95	10
4.835906	10	247	44	29	0	7	95	10
4.835955	10	247	44	29	0	7	96	10
4.837045	10	247	44	29	0	7	97	10
4.845686	10	248	44	29	0	7	97	10
4.847991	10	249	44	30	0	7	97	10
4.850469	11	250	43	31	0	7	97	10
4.851208	11	251	43	31	0	7	97	10
4.854684	11	251	43	31	0	7	98	10
4.857625	11	251	43	31	0	7	97	10
4.859892	11	251	44	31	0	7	96	10
4.861066	11	251	44	31	0	7	97	10
4.861763	12	251	44	32	0	7	97	10
4.873232	12	252	44	32	0	7	97	10
4.874143	12	252	44	32	0	7	98	10
4.874441	12	253	44	32	0	7	98	10
4.875569	12	254	44	32	0	7	98	10
4.880040	12	255	44	32	0	7	98	10
4.880356	12	256	44	32	0	7	98	10
4.890288	12	257	44	32	0	7	98	10
4.897483	12	256	45	32	0	7	98	10
4.899599	12	257	45	32	0	7	98	10
4.899964	12	258	45	32	0	7	98	10
4.900449	12	258	45	32	0	7	99	10
4.906020	12	259	45	33	0	7	99	10
4.913786	12	260	45	33	0	7	99	10
4.915446	12	261	45	33	0	7	99	10
4.918872	12	261	45	33	0	7	100	10
4.920265	12	262	45	33	0	7	100	10
4.920867	12	263	45	33	0	7	100	10
4.924924	12	263	45	33	0	7	101	10
4.927094	12	264	45	33	0	7	101	10
4.932339	12	264	45	33	0	7	100	10
4.935889	12	264	45	33	0	7	99	10
4.937298	10	267	45	33	0	7	99	10
4.937323	10	268	45	33	0	7	99	10
4.938338	10	269	45	33	0	7	99	10
4.942451	10	270	45	33	0	7	99	10
4.942977	10	271	45	33	0	7	99	10
4.954884	10	272	45	33	0	7	99	10
4.955974	10	273	45	33	0	7	99	10
4.956114	10	273	44	33	0	7	99	10
4.963369	10	273	44	34	0	7	99	10
4.965732	10	273	44	34	0	7	100	10
4.966035	10	273	44	34	0	7	101	10
4.967532	10	274	44	34	0	7	101	10
4.970160	10	274	44	34	0	7	100	9
4.970806	10	274	44	34	0	7	100	9
4.972700	10	275	44	34	0	7	100	9
4.973031	10	276	44	34	0	7	100	9
4.973359	10	276	44	34	0	7	101	9
4.977038	10	276	44	34	0	7	102	9
4.979929	10	276	44	34	0	7	103	9
4.980088	10	276	44	34	0	7	104	9
4.982052	10	277	44	34	0	7	104	9
4.983725	10	277	44	34	0	7	105	9
4.985656	10	277	44	34	0	7	106	9
4.989003	10	277	45	34	0	7	106	9
4.990806	10	278	45	34	0	7	106	9
4.991674	10	278	45	34	0	7	107	9
4.992253	9	279	44	34	0	7	107	9
4.992993	9	279	44	34	0	7	106	8
4.997474	9	279	44	34	0	7	106	8
4.998838	9	279	44	34	0	7	105	8
5.000016	9	278	44	34	0	7	106	8
5.002847	9	278	45	34	0	7	105	8
5.008837	9	279	45	34	0	7	105	8
5.009153	10	280	44	35	0	7	105	8
5.011653	10	280	44	35	0	7	106	8
5.014112	10	280	44	35	0	7	107	8
5.022594	10	280	44	35	0	7	108	8
5.024710	10	280	44	35	0	7	109	8
5.025664	10	281	44	35	0	7	109	8
5.027217	10	281	45	35	0	7	109	8
5.029401	10	282	45	35	0	7	109	8
5.031595	10	282	45	35	0	7	108	8
5.032124	10	282	45	35	0	7	108	8
5.035244	10	283	45	35	0	7	108	8
5.037230	10	283	45	35	0	7	109	8
5.037934	10	284	45	35	0	7	109	8
5.042040	10	285	45	35	0	7	109	8
5.050083	10	285	44	35	0	7	109	8
5.050287	10	284	44	35	0	7	110	8
5.051806	10	284	44	35	0	7	111	8
5.061153	10	284	44	35	0	7	112	8
5.063701	10	285	44	35	0	7	112	8
5.064511	11	285	44	36	0	7	112	8
5.064580	11	285	44	36	0	7	113	8
5.064620	11	285	45	36	0	7	113	8
5.067259	11	285	45	36	0	7	114	8
5.070208	11	285	46	36	0	7	114	8
5.070302	11	286	46	36	0	7	114	8
5.077832	12	286	46	37	0	7	114	8
5.080825	12	286	46	37	0	7	115	8
5.085730	12	287	46	37	0	7	115	8
5.086565	12	287	46	37	0	7	114	8
5.087136	12	287	46	37	0	7	113	8
5.090357	12	288	46	37	0	7	112	8
5.098773	12	288	46	37	0	7	112	8
5.099629	12	289	46	37	0	7	112	8
5.103443	12	290	46	38	0	7	112	8
5.109265	12	290	46	38	0	7	111	8
5.113969	12	290	46	37	0	7	111	8
5.122570	13	289	46	38	0	7	110	8
5.123092	13	289	46	38	0	7	110	8
5.124455	13	290	46	38	0	7	110	8
5.128558	13	291	46	38	0	7	110	8
5.139413	13	291	46	38	0	7	111	8
5.141387	13	291	46	38	0	7	112	8
5.141429	13	291	46	38	0	7	113	8
5.145668	13	292	46	38	0	7	113	8
5.151933	13	293	46	38	0	7	113	8
5.154807	13	293	46	38	0	7	114	8
5.155208	13	294	46	38	0	7	114	8
5.157777	12	295	46	38	0	7	113	8
5.163885	12	295	46	38	0	7	113	8
5.164907	12	295	46	38	0	7	112	8
5.166093	12	295	46	39	0	7	112	8
5.169390	12	295	46	39	0	7	113	8
5.169515	12	295	47	39	0	7	113	8
5.169657	12	295	47	39	0	7	114	8
5.170919	12	295	47	39	0	7	113	8
5.173472	12	295	47	39	0	7	113	8
5.177090	12	296	47	39	0	7	113	8
5.179338	11	298	47	39	0	7	113	8
5.179951	11	299	47	39	0	7	113	8
5.181926	11	299	47	39	0	7	112	8
5.183657	10	300	47	39	0	7	112	8
5.184266	10	301	47	39	0	7	112	8
5.184840	10	302	47	39	0	7	112	8
5.185731	10	303	47	39	0	7	112	8
5.186220	10	303	47	39	0	7	113	8
5.188056	10	303	48	39	0	7	113	8
5.190023	10	304	48	39	0	7	113	8
5.191842	9	306	48	39	0	7	113	8
5.192566	9	305	49	39	0	7	113	8
5.192745	9	306	49	39	0	7	113	8
5.193840	9	306	49	39	0	7	114	8
5.198360	9	306	50	39	0	7	114	8
5.206388	9	305	51	39	0	7	114	8
5.207760	9	306	51	39	0	7	114	8
5.212314	10	306	51	40	0	7	114	8
5.214589	10	305	52	40	0	7	114	8
5.215737	9	306	53	40	0	7	114	8
5.225690	11	305	53	41	0	7	114	8
5.227309	11	306	53	41	0	7	114	8
5.227377	11	307	53	41	0	7	114	8
5.230424	11	307	53	41	0	8	114	9
5.232359	11	307	53	41	0	8	115	9
5.233009	11	307	53	41	0	8	114	9
5.233766	11	308	53	41	0	8	113	9
5.235762	11	309	53	41	0	8	113	9
5.237998	11	309	54	41	0	8	113	9
5.241588	11	310	54	41	0	8	113	9
5.245928	11	310	54	41	0	8	114	9
5.246611	11	310	54	41	0	8	115	9
5.250165	11	311	54	41	0	8	115	9
5.252222	11	312	54	41	0	8	115	9
5.252892	11	313	54	41	0	8	115	9
5.253846	11	313	54	41	0	9	115	10
5.256156	11	313	54	41	0	9	116	10
5.257133	12	313	54	43	0	9	116	10
5.259599	12	313	55	43	0	9	116	10
5.264595	12	313	54	43	0	9	116	10
5.269916	12	314	53	43	0	9	116	10
5.270136	12	315	53	43	0	9	116	10
5.275634	12	316	53	44	0	9	116	10
5.277246	12	317	53	44	0	9	116	10
5.279928	12	317	54	44	0	9	116	10
5.282797	12	318	54	44	0	9	116	10
5.295193	13	317	55	45	0	9	116	10
5.295414	13	318	55	45	0	9	116	10
5.295943	13	318	55	45	0	9	117	10
5.296276	13	318	55	45	0	9	118	10
5.301103	13	319	55	45	0	9	118	10
5.303217	13	319	55	45	0	9	117	10
5.307010	13	319	55	45	0	9	117	10
5.319040	13	320	55	45	0	9	117	10
5.319074	13	321	55	45	0	9	117	10
5.320189	13	322	55	45	0	9	117	10
5.323313	13	323	55	45	0	9	117	10
5.332004	13	324	55	45	0	9	117	10
5.332101	13	325	55	46	0	9	117	10
5.334856	13	326	55	46	0	9	117	10
5.335620	13	327	55	46	0	9	117	10
5.337803	13	327	55	46	0	9	118	10
5.338385	13	328	55	46	0	9	118	10
5.343389	13	329	55	46	0	9	118	10
5.347932	13	330	55	47	0	9	118	10
5.352259	13	330	56	47	0	9	118	10
5.359581	13	331	56	47	0	9	118	10
5.360460	13	331	56	47	0	9	119	10
5.360691	13	331	56	47	0	9	120	10
5.361229	13	332	56	47	0	9	120	10
5.362444	13	333	56	47	0	9	120	10
5.365031	13	334	56	48	0	9	120	10
5.365356	13	335	56	48	0	9	120	10
5.366236	13	335	56	48	0	9	119	10
5.367577	13	335	56	48	0	9	118	10
5.368028	13	335	56	47	0	9	118	10
5.372350	13	334	56	47	0	9	119	10
5.374143	13	335	56	47	0	9	119	10
5.375861	13	336	56	47	0	9	119	10
5.378840	14	336	56	48	0	9	119	10
5.379006	15	335	56	49	0	9	118	10
5.380364	14	336	56	48	0	9	118	10
5.384303	14	337	56	49	0	9	118	10
5.396174	14	338	56	49	0	9	118	10
5.399182	14	339	56	50	0	9	118	10
5.400477	14	339	56	50	0	9	119	10
5.400548	14	339	56	50	0	9	118	10
5.402215	14	339	56	50	0	9	118	10
5.402424	14	340	56	50	0	9	118	10
5.402932	14	341	56	50	0	9	118	10
5.402975	14	342	56	50	0	9	118	10
5.407814	14	343	56	50	0	9	118	10
5.415458	14	344	56	50	0	9	118	10
5.417747	14	344	57	50	0	9	118	10
5.418550	14	345	57	51	0	9	118	10
5.422739	14	346	57	51	0	9	118	10
5.424124	14	347	57	51	0	9	118	10
5.426211	14	348	57	51	0	9	118	10
5.430567	14	349	57	52	0	9	118	10
5.432210	14	350	57	52	0	9	118	10
5.434148	15	350	57	53	0	9	118	10
5.436735	14	351	58	53	0	9	118	10
5.436791	14	351	58	53	0	10	118	11
5.438566	14	352	58	53	0	10	118	11
5.440259	14	352	58	53	0	10	119	11
5.440282	14	353	58	53	0	10	119	11
5.440298	14	354	58	53	0	10	119	11
5.442537	14	354	58	53	0	10	120	11
5.442900	14	354	58	53	0	9	121	11
5.443525	14	355	58	53	0	9	121	11
5.445158	14	355	59	53	0	9	121	11
5.445220	14	356	59	53	0	9	121	11
5.447565	14	357	59	53	0	9	121	11
5.447712	14	358	59	53	0	9	121	11
5.449593	14	359	59	54	0	9	121	11
5.451515	14	359	59	54	0	9	122	11
5.454466	14	360	59	54	0	9	122	11
5.455172	14	360	59	54	0	9	123	11
5.455762	14	360	60	54	0	9	123	11
5.456338	14	360	61	54	0	9	123	11
5.458509	14	361	61	54	0	9	123	11
5.458614	14	362	61	55	0	9	123	11
5.461275	15	361	62	56	0	9	123	11
5.463379	15	362	62	56	0	9	123	11
5.464749	15	363	62	56	0	9	123	11
5.470513	15	364	62	56	0	9	123	11
5.471187	15	365	62	56	0	9	123	11
5.472436	15	365	62	56	0	9	124	11
5.474728	15	366	62	56	0	9	124	11
5.476269	15	366	62	56	0	9	123	11
5.476906	15	366	62	56	0	9	123	11
5.477932	16	366	62	57	0	9	123	11
5.479129	16	366	62	57	0	9	124	11
5.487726	16	367	62	57	0	9	124	11
5.491479	16	367	62	57	0	9	125	11
5.493022	16	368	62	57	0	9	125	11
5.494818	16	369	62	57	0	9	125	11
5.496473	16	370	62	57	0	9	125	11
5.499859	16	370	62	57	0	9	126	11
5.504674	16	370	62	57	0	9	127	12
5.506407	16	371	62	57	0	9	127	12
5.507587	16	372	62	57	0	9	127	12
5.508161	16	372	62	57	0	9	128	12
5.515102	16	373	62	57	0	9	128	12
5.520455	16	374	62	57	0	9	128	12
5.527761	16	375	62	59	0	9	128	12
